"Grid_ID","fips","row","col","Datetime_UTC","Datetime_local","Date_local","EATM_radar_ref","SFC_visibility","SFC_wind_gust","MSL","SFC_pressure","SFC_geoheight","SFC_tempC","DBLL_moisture","HTGL2_tempC","HTGL2_dew_tempC","HTGL2_humidity","HTGL10_uwind","HTGL10_vwind","HTGL10_wind_speed","SFC_roughness","SFC_velocity","SFC_sensible_heat","SFC_latent_heat","SFC_ground_heat","EATM_cloud_cover","SFC_beam_solar","SFC_diffuse_solar","SFC_PBLH","EHLT_geoheight","Down_short_r","Down_long_r","Up_short_r","HR01_total_preci"
1193796,5119,664,1059,2019-01-01,"2018-12-31 18:00","2018-12-31",-10,15500,3.28115081787109,101319,100390,80.4015045166016,8.28225097656252,8.68642578125002,7.65560302734377,88.3000030517578,0.396892547607422,1.31276893615723,1.37739098072052,0.480799973011017,0.0399999991059303,-1,0,30,100,0,0,46.3199157714844,100.819625854492,0,279,0,312.943237304688,0
1203824,6073,670,293,2019-01-01,"2018-12-31 16:00","2018-12-31",29.0625,18500,4.21865081787109,101046,98520,210.401504516602,12.3447509765625,12.18642578125,8.46810302734377,78.2000045776367,1.33439254760742,3.06276893615723,3.37739086151123,0.44650000333786,0.259999990463257,4,60,10,60.5,0,2.40000009536743,466.507415771484,3173.81958007812,2.40000009536743,357.899993896484,0.25,331.318237304688,7.63800048828125
1212817,6073,675,291,2019-01-01,"2018-12-31 16:00","2018-12-31",-5.125,16200,5.65615081787109,101042,99640,116.839004516602,12.6572509765625,12.49892578125,9.78060302734377,83.5,2.89689254760742,3.00026893615723,4.12739086151123,0.330300003290176,0.319999992847443,5,60,10,56,0,36.2999992370605,515.507446289062,3107.31958007812,36.2999992370605,354.5,3.875,332.943237304688,0.0140000004321337
1215629,13121,676,1304,2019-01-01,"2018-12-31 19:00","2018-12-31",-10,16900,5.34365081787109,101566,98430,274.682739257812,18.2822509765625,19.18642578125,16.9681030273438,84.3000030517578,-1.16560745239258,2.37526893615723,2.68989086151123,0.5,0.170000001788139,-21,40,90,68.75,0,0,541.569946289062,9548.3193359375,0,394.700012207031,0,360.068237304688,0
1216426,6073,677,302,2019-01-01,"2018-12-31 16:00","2018-12-31",-10,14400,7.46865081787109,101044,93350,654.463989257812,9.28225097656252,8.99892578125002,7.09310302734377,88.0999984741211,3.14689254760742,4.81276893615723,5.75239086151123,0.179999992251396,0.319999992847443,10,30,10,91.875,0,3.29999995231628,926.132446289062,3067.31958007812,3.29999995231628,349.300018310547,0.25,317.443237304688,0.073000006377697
1218219,6073,678,296,2019-01-01,"2018-12-31 16:00","2018-12-31",9.1875,17200,6.03115081787109,101039,98950,174.089004516602,11.9072509765625,12.18642578125,9.71810302734377,83.7000045776367,1.83439254760742,4.18776893615723,4.56489086151123,0.461999982595444,0.349999994039536,-14,80,40,79.625,0,1.89999997615814,574.382446289062,3147.31958007812,1.89999997615814,359.700012207031,0.25,329.443237304688,0.034000001847744
1220011,6073,679,289,2019-01-01,"2018-12-31 16:00","2018-12-31",-3.125,18000,4.15615081787109,101048,100500,46.4015045166016,13.7197509765625,13.37392578125,9.71810302734377,79.2000045776367,1.83439254760742,0.812768936157227,2.00239086151123,0.5,0.159999996423721,8,30,-10,53.25,0,5.70000028610229,699.569946289062,3058.31958007812,5.70000028610229,364,0.625,337.818237304688,0.00100000004749745
1221030,13089,679,1308,2019-01-01,"2018-12-31 19:00","2018-12-31",-10,14900,4.28115081787109,101592,98830,241.557754516602,17.7197509765625,18.37392578125,17.0306030273438,87.8000030517578,-1.29060745239258,1.25026893615723,1.81489098072052,0.384199976921082,0.0700000002980232,-5,0,70,61.5,0,0,278.132415771484,9082.8193359375,0,403.899993896484,0,377.443237304688,0
1221969,4013,680,448,2019-01-01,"2018-12-31 17:00","2018-12-31",31.3125,15400,1.28115093708038,101111,97130,333.432739257812,7.03225097656252,6.18642578125002,3.78060302734377,85.0999984741211,0.896892547607422,-0.874731063842773,1.25239098072052,0.5,0.119999997317791,20,30,30,29,0,0.600000023841858,392.069915771484,353.819641113281,0.600000023841858,335.800018310547,0.125,307.443237304688,1.03800010681152
1221970,4013,680,449,2019-01-01,"2018-12-31 17:00","2018-12-31",31.3125,15700,1.15615093708038,101107,96900,352.963989257812,6.96975097656252,6.12392578125002,3.65560302734377,84.5999984741211,0.771892547607422,-0.874731063842773,1.18989098072052,0.5,0.119999997317791,20,40,30,33.75,0,0.600000023841858,381.132415771484,373.319641113281,0.600000023841858,335.600006103516,0.125,307.318237304688,1.02799999713898
