"Grid_ID","fips","row","col","Datetime_UTC","Datetime_local","Date_local","EATM_radar_ref","SFC_visibility","SFC_wind_gust","MSL","SFC_pressure","SFC_geoheight","SFC_tempC","DBLL_moisture","HTGL2_tempC","HTGL2_dew_tempC","HTGL2_humidity","HTGL10_uwind","HTGL10_vwind","HTGL10_wind_speed","SFC_roughness","SFC_velocity","SFC_sensible_heat","SFC_latent_heat","SFC_ground_heat","EATM_cloud_cover","SFC_beam_solar","SFC_diffuse_solar","SFC_PBLH","EHLT_geoheight","Down_short_r","Down_long_r","Up_short_r","HR01_total_preci"
1233760,45019,686,1445,2019-01-01 01:00:00,"2018-12-31 20:00","2018-12-31",-10,12200,8.77269840240479,102019,102010,0.995254516601562,19.5595336914063,19.6808715820313,18.9747863769531,94.8000030517578,-0.061248779296875,2.43707466125488,2.44208765029907,0.319399982690811,0.170000001788139,-4,7,-30,56.75,0,0,189.099914550781,22.242504119873,0,353.399993896484,0,366.23828125,0
1234452,6025,687,338,2019-01-01 01:00:00,"2018-12-31 17:00","2018-12-31",10.5625,28000,4.27269887924194,101458,101580,-10.0359954833984,9.55953369140627,10.1183715820313,3.66228637695315,62.6000022888184,3.00125122070312,0.249574661254883,3.00458765029907,0.467500001192093,0.199999988079071,-16,37,60,58.25,0,0,1321.66235351562,10.242504119873,0,336.800018310547,0,318.73828125,0.00700000021606684
1241650,6025,691,340,2019-01-01 01:00:00,"2018-12-31 17:00","2018-12-31",9.8125,28600,5.71019887924194,101459,101420,2.46400451660156,9.68453369140627,10.1808715820313,4.09978637695315,63.9000015258789,2.12625122070312,-0.000425338745117188,2.12958765029907,0.156800001859665,0.0899999961256981,-6,19,50,70.25,0,0,1241.22485351562,22.742504119873,0,336,0,319.11328125,0.00500000035390258
1247938,1073,694,1231,2019-01-01 01:00:00,"2018-12-31 19:00","2018-12-31",-10,14900,10.6476984024048,101518,99480,175.870254516602,18.4970336914063,19.0558715820313,17.4747863769531,88.3000030517578,1.75125122070312,3.37457466125488,3.75458765029907,0.492499977350235,0.239999994635582,-19,30,-100,86.625,0,0,179.287414550781,10401.7421875,0,407.5,0,360.86328125,0.845000028610229
1251535,1073,696,1230,2019-01-01 01:00:00,"2018-12-31 19:00","2018-12-31",-10,14900,11.5226984024048,101518,99650,159.557754516602,18.6845336914063,19.2433715820313,17.5372863769531,88,1.93875122070312,3.56207466125488,4.06708765029907,0.5,0.269999980926514,-19,32,-90,80.75,0,0,211.474914550781,10816.7421875,0,408.100006103516,0,361.98828125,0.599000036716461
1305185,48121,726,910,2019-01-01 01:00:00,"2018-12-31 19:00","2018-12-31",-10,38500,4.46019887924194,101374,98960,208.089004516602,10.3720336914063,11.0558715820313,1.59978637695315,49,1.81375122070312,-0.687925338745117,1.87958776950836,0.131499990820885,0.0499999970197678,-3,1,20,0,0,0,835.912414550781,228.74250793457,0,267,0,337.23828125,0
1308816,48231,728,943,2019-01-01 01:00:00,"2018-12-31 19:00","2018-12-31",-10,24900,2.08519887924194,101382,99450,166.120254516602,8.74703369140627,9.80587158203127,5.84978637695315,69,-0.123748779296875,1.31207466125488,1.37958776950836,0.200499996542931,0.0299999993294477,-3,2,70,44,0,0,23.787410736084,186.74250793457,0,270.100006103516,0,329.36328125,0
1310149,4019,729,477,2019-01-01 01:00:00,"2018-12-31 18:00","2018-12-31",5.9375,40300,9.33519840240479,101092,92560,730.995239257812,10.5595336914063,11.4933715820313,1.22478637695315,47.1000022888184,-1.18624877929688,2.68707466125488,2.94208765029907,0.429499983787537,0.170000001788139,-21,3,40,39.625,0,0,1982.53735351562,751.742492675781,0,288.5,0,323.36328125,0.0670000016689301
1317348,4019,733,480,2019-01-01 01:00:00,"2018-12-31 18:00","2018-12-31",-10,41200,10.0226984024048,101099,91940,787.432739257812,9.80953369140627,10.5558715820313,0.662286376953148,46.2999992370605,0.376251220703125,1.49957466125488,1.56708776950836,0.37279999256134,0.0399999991059303,-3,0,40,23.75,0,0,1872.03735351562,807.742492675781,0,268.300018310547,0,319.86328125,0
1321380,48439,735,914,2019-01-01 01:00:00,"2018-12-31 19:00","2018-12-31",-10,35400,4.33519887924194,101349,99550,154.214004516602,10.8095336914063,11.7433715820313,4.03728637695315,53.9000015258789,1.75125122070312,-0.750425338745117,1.87958776950836,0.102299995720387,0.0499999970197678,-3,2,50,0.875,0,0,170.537414550781,174.74250793457,0,273.600006103516,0,338.98828125,0
